"Period","Date","Date2","Treatment","Site","choice","dung_density","Activity","Ind_Secs"
8,2017-06-07,2017-09-05,"WPC","Jericho","ELEPHANT",0,"ddrink",644.158622526316
8,2017-06-07,2017-09-05,"WPC","Jericho","ELEPHANT",0,"dgraze",300.263323157895
8,2017-06-07,2017-09-05,"WPC","Jericho","BUFFALO",0,"dcount",3457.14747789474
8,2017-06-07,2017-09-05,"WPC","Jericho","BUFFALO",0,"ddrink",1087.94239368421
8,2017-06-07,2017-09-05,"WPC","Jericho","BUFFALO",0,"dgraze",866.212974
8,2017-06-07,2017-09-05,"WPC","Jericho","CATTLE",9.77777777777778,"dcount",3527.81745157895
8,2017-06-07,2017-09-05,"WPC","Jericho","CATTLE",9.77777777777778,"ddrink",1293.87151473684
8,2017-06-07,2017-09-05,"WPC","Jericho","CATTLE",9.77777777777778,"dgraze",1258.79452421053
8,2017-06-07,2017-09-05,"WPC","Jericho","ZEBRA",0,"dcount",1489.51113789474
8,2017-06-07,2017-09-05,"WPC","Jericho","ZEBRA",0,"ddrink",431.922606210526
8,2017-06-07,2017-09-05,"WPC","Jericho","ZEBRA",0,"dgraze",385.731898947368
8,2017-06-07,2017-09-05,"WPC","Jericho","IMPALA",0.693,"dcount",391.569717578947
8,2017-06-07,2017-09-05,"WPC","Jericho","IMPALA",0.693,"ddrink",76.729854
8,2017-06-07,2017-09-05,"WPC","Jericho","IMPALA",0.693,"dgraze",101.178433368421
8,2017-06-07,2017-09-05,"WPC","Jericho","GIRAFFE",1.875,"dcount",118.348754736842
8,2017-06-07,2017-09-05,"WPC","Jericho","GIRAFFE",1.875,"ddrink",18.2965644210526
8,2017-06-07,2017-09-05,"WPC","Jericho","GIRAFFE",1.875,"dgraze",16.7474126315789
9,2017-07-10,2017-10-08,"WPC","Jericho","ELEPHANT",7.11111111111111,"dcount",2698.36540686747
9,2017-07-10,2017-10-08,"WPC","Jericho","ELEPHANT",7.11111111111111,"ddrink",1287.12231855422
9,2017-07-10,2017-10-08,"WPC","Jericho","ELEPHANT",7.11111111111111,"dgraze",540.577926506024
9,2017-07-10,2017-10-08,"WPC","Jericho","BUFFALO",1.33333333333333,"dcount",4049.47672939759
9,2017-07-10,2017-10-08,"WPC","Jericho","BUFFALO",1.33333333333333,"ddrink",1257.85172614458
9,2017-07-10,2017-10-08,"WPC","Jericho","BUFFALO",1.33333333333333,"dgraze",996.813958313253
9,2017-07-10,2017-10-08,"WPC","Jericho","CATTLE",0.444444444444444,"dcount",4076.6338746988
9,2017-07-10,2017-10-08,"WPC","Jericho","CATTLE",0.444444444444444,"ddrink",1474.56049277108
9,2017-07-10,2017-10-08,"WPC","Jericho","CATTLE",0.444444444444444,"dgraze",1449.6824939759
9,2017-07-10,2017-10-08,"WPC","Jericho","ZEBRA",0.5,"dcount",1639.51678192771
9,2017-07-10,2017-10-08,"WPC","Jericho","ZEBRA",0.5,"ddrink",437.052364939759
9,2017-07-10,2017-10-08,"WPC","Jericho","ZEBRA",0.5,"dgraze",422.048780722892
9,2017-07-10,2017-10-08,"WPC","Jericho","IMPALA",0,"dcount",39.2031521686747
9,2017-07-10,2017-10-08,"WPC","Jericho","IMPALA",0,"ddrink",6.37801204819277
9,2017-07-10,2017-10-08,"WPC","Jericho","IMPALA",0,"dgraze",5.92670638554217
9,2017-07-10,2017-10-08,"WPC","Jericho","GIRAFFE",1.04166666666667,"dcount",111.911361445783
9,2017-07-10,2017-10-08,"WPC","Jericho","GIRAFFE",1.04166666666667,"ddrink",21.6525602409639
9,2017-07-10,2017-10-08,"WPC","Jericho","GIRAFFE",1.04166666666667,"dgraze",19.6477
12,2017-09-19,2017-12-18,"WPC","Jericho","ELEPHANT",33.7777777777778,"dcount",2820.47101351351
12,2017-09-19,2017-12-18,"WPC","Jericho","ELEPHANT",33.7777777777778,"ddrink",1413.00881621622
12,2017-09-19,2017-12-18,"WPC","Jericho","ELEPHANT",33.7777777777778,"dgraze",534.748181081081
12,2017-09-19,2017-12-18,"WPC","Jericho","BUFFALO",0,"dcount",4291.20984162162
12,2017-09-19,2017-12-18,"WPC","Jericho","BUFFALO",0,"ddrink",1663.42651351351
12,2017-09-19,2017-12-18,"WPC","Jericho","BUFFALO",0,"dgraze",1000.58810918919
12,2017-09-19,2017-12-18,"WPC","Jericho","CATTLE",20.4444444444444,"dcount",3240.04291081081
12,2017-09-19,2017-12-18,"WPC","Jericho","CATTLE",20.4444444444444,"ddrink",926.448654054054
12,2017-09-19,2017-12-18,"WPC","Jericho","CATTLE",20.4444444444444,"dgraze",972.572356756757
12,2017-09-19,2017-12-18,"WPC","Jericho","ZEBRA",1.25,"dcount",732.7741
12,2017-09-19,2017-12-18,"WPC","Jericho","ZEBRA",1.25,"ddrink",199.851297297297
12,2017-09-19,2017-12-18,"WPC","Jericho","ZEBRA",1.25,"dgraze",154.021137837838
12,2017-09-19,2017-12-18,"WPC","Jericho","IMPALA",0,"dcount",158.157297297297
12,2017-09-19,2017-12-18,"WPC","Jericho","IMPALA",0,"ddrink",20.4990783783784
12,2017-09-19,2017-12-18,"WPC","Jericho","IMPALA",0,"dgraze",26.3447972972973
12,2017-09-19,2017-12-18,"WPC","Jericho","GIRAFFE",0.625,"dcount",175.779675675676
12,2017-09-19,2017-12-18,"WPC","Jericho","GIRAFFE",0.625,"ddrink",47.2605918918919
12,2017-09-19,2017-12-18,"WPC","Jericho","GIRAFFE",0.625,"dgraze",20.6847848648649
15,2018-01-21,2018-04-21,"WPC","Jericho","ELEPHANT",17.7777777777778,"dcount",4808.16422631579
15,2018-01-21,2018-04-21,"WPC","Jericho","ELEPHANT",17.7777777777778,"ddrink",2194.0176
15,2018-01-21,2018-04-21,"WPC","Jericho","ELEPHANT",17.7777777777778,"dgraze",1035.05510526316
15,2018-01-21,2018-04-21,"WPC","Jericho","BUFFALO",0,"dcount",1026.72642105263
15,2018-01-21,2018-04-21,"WPC","Jericho","BUFFALO",0,"ddrink",395.408210526316
15,2018-01-21,2018-04-21,"WPC","Jericho","BUFFALO",0,"dgraze",187.589
15,2018-01-21,2018-04-21,"WPC","Jericho","CATTLE",101.333333333333,"dcount",4861.82568421053
15,2018-01-21,2018-04-21,"WPC","Jericho","CATTLE",101.333333333333,"ddrink",1935.55194736842
15,2018-01-21,2018-04-21,"WPC","Jericho","CATTLE",101.333333333333,"dgraze",1449.20531578947
15,2018-01-21,2018-04-21,"WPC","Jericho","ZEBRA",8.5,"dcount",3058.39452631579
15,2018-01-21,2018-04-21,"WPC","Jericho","ZEBRA",8.5,"ddrink",1104.01502263158
15,2018-01-21,2018-04-21,"WPC","Jericho","ZEBRA",8.5,"dgraze",557.196238421053
15,2018-01-21,2018-04-21,"WPC","Jericho","IMPALA",0,"dcount",1575.10651052632
15,2018-01-21,2018-04-21,"WPC","Jericho","IMPALA",0,"ddrink",358.486042105263
15,2018-01-21,2018-04-21,"WPC","Jericho","IMPALA",0,"dgraze",133.533056842105
15,2018-01-21,2018-04-21,"WPC","Jericho","GIRAFFE",0.833333333333333,"dcount",982.599721052632
15,2018-01-21,2018-04-21,"WPC","Jericho","GIRAFFE",0.833333333333333,"ddrink",232.305952631579
15,2018-01-21,2018-04-21,"WPC","Jericho","GIRAFFE",0.833333333333333,"dgraze",159.967931578947
20,2018-07-05,2018-10-03,"WPC","Jericho","ELEPHANT",49.7777777777778,"dcount",325.6376240625
20,2018-07-05,2018-10-03,"WPC","Jericho","ELEPHANT",49.7777777777778,"ddrink",132.58511190625
20,2018-07-05,2018-10-03,"WPC","Jericho","ELEPHANT",49.7777777777778,"dgraze",100.9265415625
20,2018-07-05,2018-10-03,"WPC","Jericho","BUFFALO",1.77777777777778,"dcount",675.550596875
20,2018-07-05,2018-10-03,"WPC","Jericho","BUFFALO",1.77777777777778,"ddrink",160.15403646875
20,2018-07-05,2018-10-03,"WPC","Jericho","BUFFALO",1.77777777777778,"dgraze",196.1150659375
20,2018-07-05,2018-10-03,"WPC","Jericho","CATTLE",20.8888888888889,"dcount",3393.4792375
20,2018-07-05,2018-10-03,"WPC","Jericho","CATTLE",20.8888888888889,"ddrink",1431.2954196875
20,2018-07-05,2018-10-03,"WPC","Jericho","CATTLE",20.8888888888889,"dgraze",900.9141875
20,2018-07-05,2018-10-03,"WPC","Jericho","ZEBRA",9.5,"dcount",510.46453125
20,2018-07-05,2018-10-03,"WPC","Jericho","ZEBRA",9.5,"ddrink",55.626303125
20,2018-07-05,2018-10-03,"WPC","Jericho","ZEBRA",9.5,"dgraze",307.702378125
20,2018-07-05,2018-10-03,"WPC","Jericho","IMPALA",0,"dcount",13.505209375
20,2018-07-05,2018-10-03,"WPC","Jericho","IMPALA",0,"ddrink",1.0520834375
20,2018-07-05,2018-10-03,"WPC","Jericho","IMPALA",0,"dgraze",2.1458334375
20,2018-07-05,2018-10-03,"WPC","Jericho","GIRAFFE",0,"dcount",13.5416665625
20,2018-07-05,2018-10-03,"WPC","Jericho","GIRAFFE",0,"ddrink",0
20,2018-07-05,2018-10-03,"WPC","Jericho","GIRAFFE",0,"dgraze",0.4166665625
21,2018-08-22,2018-11-20,"WPC","Jericho","ELEPHANT",3.55555555555556,"dcount",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","ELEPHANT",3.55555555555556,"ddrink",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","ELEPHANT",3.55555555555556,"dgraze",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","BUFFALO",0,"dcount",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","BUFFALO",0,"ddrink",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","BUFFALO",0,"dgraze",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","CATTLE",365.333333333333,"dcount",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","CATTLE",365.333333333333,"ddrink",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","CATTLE",365.333333333333,"dgraze",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","ZEBRA",7.5,"dcount",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","ZEBRA",7.5,"ddrink",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","ZEBRA",7.5,"dgraze",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","IMPALA",0.0825,"dcount",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","IMPALA",0.0825,"ddrink",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","IMPALA",0.0825,"dgraze",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","GIRAFFE",0.520833333333333,"dcount",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","GIRAFFE",0.520833333333333,"ddrink",NA
21,2018-08-22,2018-11-20,"WPC","Jericho","GIRAFFE",0.520833333333333,"dgraze",NA
0,2016-09-24,2016-12-23,"WPC","Kambi","ELEPHANT",156.444444444444,"dcount",118.015431707317
0,2016-09-24,2016-12-23,"WPC","Kambi","ELEPHANT",156.444444444444,"ddrink",19.9469
0,2016-09-24,2016-12-23,"WPC","Kambi","ELEPHANT",156.444444444444,"dgraze",22.9076851219512
0,2016-09-24,2016-12-23,"WPC","Kambi","BUFFALO",21.3333333333333,"dcount",423.172487804878
0,2016-09-24,2016-12-23,"WPC","Kambi","BUFFALO",21.3333333333333,"ddrink",158.03712195122
0,2016-09-24,2016-12-23,"WPC","Kambi","BUFFALO",21.3333333333333,"dgraze",154.897585365854
0,2016-09-24,2016-12-23,"WPC","Kambi","CATTLE",245.333333333333,"dcount",3164.12500731707
0,2016-09-24,2016-12-23,"WPC","Kambi","CATTLE",245.333333333333,"ddrink",404.611125609756
0,2016-09-24,2016-12-23,"WPC","Kambi","CATTLE",245.333333333333,"dgraze",653.521038292683
0,2016-09-24,2016-12-23,"WPC","Kambi","ZEBRA",7,"dcount",76.6871926829268
0,2016-09-24,2016-12-23,"WPC","Kambi","ZEBRA",7,"ddrink",0.48780487804878
0,2016-09-24,2016-12-23,"WPC","Kambi","ZEBRA",7,"dgraze",36.2633170731707
0,2016-09-24,2016-12-23,"WPC","Kambi","IMPALA",0.132,"dcount",134.845303170732
0,2016-09-24,2016-12-23,"WPC","Kambi","IMPALA",0.132,"ddrink",7.5017
0,2016-09-24,2016-12-23,"WPC","Kambi","IMPALA",0.132,"dgraze",37.5471170731707
0,2016-09-24,2016-12-23,"WPC","Kambi","GIRAFFE",0,"dcount",68.3256829268293
0,2016-09-24,2016-12-23,"WPC","Kambi","GIRAFFE",0,"ddrink",5.41991951219512
0,2016-09-24,2016-12-23,"WPC","Kambi","GIRAFFE",0,"dgraze",40.5949187804878
3,2017-01-13,2017-04-13,"WPC","Kambi","ELEPHANT",0,"dcount",3298.92758954545
3,2017-01-13,2017-04-13,"WPC","Kambi","ELEPHANT",0,"ddrink",1224.03115
3,2017-01-13,2017-04-13,"WPC","Kambi","ELEPHANT",0,"dgraze",711.918252863636
3,2017-01-13,2017-04-13,"WPC","Kambi","BUFFALO",0,"dcount",276.498318181818
3,2017-01-13,2017-04-13,"WPC","Kambi","BUFFALO",0,"ddrink",47.3037272727273
3,2017-01-13,2017-04-13,"WPC","Kambi","BUFFALO",0,"dgraze",58.6518636363636
3,2017-01-13,2017-04-13,"WPC","Kambi","CATTLE",0,"dcount",3409.54372727273
3,2017-01-13,2017-04-13,"WPC","Kambi","CATTLE",0,"ddrink",1265.43190909091
3,2017-01-13,2017-04-13,"WPC","Kambi","CATTLE",0,"dgraze",969.15865
3,2017-01-13,2017-04-13,"WPC","Kambi","ZEBRA",0,"dcount",1349.46708181818
3,2017-01-13,2017-04-13,"WPC","Kambi","ZEBRA",0,"ddrink",306.749814
3,2017-01-13,2017-04-13,"WPC","Kambi","ZEBRA",0,"dgraze",329.184145909091
3,2017-01-13,2017-04-13,"WPC","Kambi","IMPALA",0,"dcount",6.89772727272727
3,2017-01-13,2017-04-13,"WPC","Kambi","IMPALA",0,"ddrink",0
3,2017-01-13,2017-04-13,"WPC","Kambi","IMPALA",0,"dgraze",0.0909090909090909
3,2017-01-13,2017-04-13,"WPC","Kambi","GIRAFFE",0,"dcount",207.692477272727
3,2017-01-13,2017-04-13,"WPC","Kambi","GIRAFFE",0,"ddrink",36.0294881818182
3,2017-01-13,2017-04-13,"WPC","Kambi","GIRAFFE",0,"dgraze",34.1766709090909
6,2017-03-24,2017-06-22,"WPC","Kambi","ELEPHANT",0,"dcount",1937.22101423077
6,2017-03-24,2017-06-22,"WPC","Kambi","ELEPHANT",0,"ddrink",749.848480769231
6,2017-03-24,2017-06-22,"WPC","Kambi","ELEPHANT",0,"dgraze",432.35770275
6,2017-03-24,2017-06-22,"WPC","Kambi","BUFFALO",0,"dcount",562.187121153846
6,2017-03-24,2017-06-22,"WPC","Kambi","BUFFALO",0,"ddrink",137.537311538462
6,2017-03-24,2017-06-22,"WPC","Kambi","BUFFALO",0,"dgraze",232.038565384615
6,2017-03-24,2017-06-22,"WPC","Kambi","CATTLE",152.888888888889,"dcount",3274.33767307692
6,2017-03-24,2017-06-22,"WPC","Kambi","CATTLE",152.888888888889,"ddrink",934.837519230769
6,2017-03-24,2017-06-22,"WPC","Kambi","CATTLE",152.888888888889,"dgraze",1079.78346730769
6,2017-03-24,2017-06-22,"WPC","Kambi","ZEBRA",13,"dcount",2161.16959480769
6,2017-03-24,2017-06-22,"WPC","Kambi","ZEBRA",13,"ddrink",441.873641115385
6,2017-03-24,2017-06-22,"WPC","Kambi","ZEBRA",13,"dgraze",835.752537307692
6,2017-03-24,2017-06-22,"WPC","Kambi","IMPALA",0.66,"dcount",25.4439096153846
6,2017-03-24,2017-06-22,"WPC","Kambi","IMPALA",0.66,"ddrink",1.78205134615385
6,2017-03-24,2017-06-22,"WPC","Kambi","IMPALA",0.66,"dgraze",4.94818403846154
6,2017-03-24,2017-06-22,"WPC","Kambi","GIRAFFE",0,"dcount",97.7945096153846
6,2017-03-24,2017-06-22,"WPC","Kambi","GIRAFFE",0,"ddrink",22.3047834615385
6,2017-03-24,2017-06-22,"WPC","Kambi","GIRAFFE",0,"dgraze",16.9516684615385
8,2017-06-05,2017-09-03,"WPC","Kambi","ELEPHANT",0,"dcount",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","ELEPHANT",0,"ddrink",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","ELEPHANT",0,"dgraze",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","BUFFALO",0,"dcount",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","BUFFALO",0,"ddrink",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","BUFFALO",0,"dgraze",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","CATTLE",97.3333333333333,"dcount",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","CATTLE",97.3333333333333,"ddrink",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","CATTLE",97.3333333333333,"dgraze",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","ZEBRA",31.5,"dcount",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","ZEBRA",31.5,"ddrink",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","ZEBRA",31.5,"dgraze",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","IMPALA",0,"dcount",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","IMPALA",0,"ddrink",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","IMPALA",0,"dgraze",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","GIRAFFE",0,"dcount",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","GIRAFFE",0,"ddrink",NA
8,2017-06-05,2017-09-03,"WPC","Kambi","GIRAFFE",0,"dgraze",NA
9,2017-07-11,2017-10-09,"WPC","Kambi","ELEPHANT",4.44444444444444,"dcount",630.670572222222
9,2017-07-11,2017-10-09,"WPC","Kambi","ELEPHANT",4.44444444444444,"ddrink",342.996944444444
9,2017-07-11,2017-10-09,"WPC","Kambi","ELEPHANT",4.44444444444444,"dgraze",77.03725
9,2017-07-11,2017-10-09,"WPC","Kambi","BUFFALO",0,"dcount",0
9,2017-07-11,2017-10-09,"WPC","Kambi","BUFFALO",0,"ddrink",0
9,2017-07-11,2017-10-09,"WPC","Kambi","BUFFALO",0,"dgraze",0
9,2017-07-11,2017-10-09,"WPC","Kambi","CATTLE",128,"dcount",548.495822222222
9,2017-07-11,2017-10-09,"WPC","Kambi","CATTLE",128,"ddrink",185.232388888889
9,2017-07-11,2017-10-09,"WPC","Kambi","CATTLE",128,"dgraze",141.553963333333
9,2017-07-11,2017-10-09,"WPC","Kambi","ZEBRA",46,"dcount",13.75
9,2017-07-11,2017-10-09,"WPC","Kambi","ZEBRA",46,"ddrink",6.11111111111111
9,2017-07-11,2017-10-09,"WPC","Kambi","ZEBRA",46,"dgraze",0
9,2017-07-11,2017-10-09,"WPC","Kambi","IMPALA",0,"dcount",100.777161111111
9,2017-07-11,2017-10-09,"WPC","Kambi","IMPALA",0,"ddrink",3.29629611111111
9,2017-07-11,2017-10-09,"WPC","Kambi","IMPALA",0,"dgraze",16.5000016666667
9,2017-07-11,2017-10-09,"WPC","Kambi","GIRAFFE",0.104166666666667,"dcount",15.35185
9,2017-07-11,2017-10-09,"WPC","Kambi","GIRAFFE",0.104166666666667,"ddrink",3.564815
9,2017-07-11,2017-10-09,"WPC","Kambi","GIRAFFE",0.104166666666667,"dgraze",2.03703722222222
12,2017-09-22,2017-12-21,"WPC","Kambi","ELEPHANT",0,"dcount",415.706783373494
12,2017-09-22,2017-12-21,"WPC","Kambi","ELEPHANT",0,"ddrink",195.229124096386
12,2017-09-22,2017-12-21,"WPC","Kambi","ELEPHANT",0,"dgraze",85.4523361445783
12,2017-09-22,2017-12-21,"WPC","Kambi","BUFFALO",0,"dcount",45.1556706024096
12,2017-09-22,2017-12-21,"WPC","Kambi","BUFFALO",0,"ddrink",9.69076301204819
12,2017-09-22,2017-12-21,"WPC","Kambi","BUFFALO",0,"dgraze",22.5291204819277
12,2017-09-22,2017-12-21,"WPC","Kambi","CATTLE",28,"dcount",3458.46513415663
12,2017-09-22,2017-12-21,"WPC","Kambi","CATTLE",28,"ddrink",971.532630120482
12,2017-09-22,2017-12-21,"WPC","Kambi","CATTLE",28,"dgraze",1164.90699048193
12,2017-09-22,2017-12-21,"WPC","Kambi","ZEBRA",7.375,"dcount",69.2451807228916
12,2017-09-22,2017-12-21,"WPC","Kambi","ZEBRA",7.375,"ddrink",6.82028108433735
12,2017-09-22,2017-12-21,"WPC","Kambi","ZEBRA",7.375,"dgraze",33.3309569879518
12,2017-09-22,2017-12-21,"WPC","Kambi","IMPALA",0,"dcount",201.146058433735
12,2017-09-22,2017-12-21,"WPC","Kambi","IMPALA",0,"ddrink",2.68072289156627
12,2017-09-22,2017-12-21,"WPC","Kambi","IMPALA",0,"dgraze",57.4333081927711
12,2017-09-22,2017-12-21,"WPC","Kambi","GIRAFFE",0,"dcount",21.4459795180723
12,2017-09-22,2017-12-21,"WPC","Kambi","GIRAFFE",0,"ddrink",3.42931771084337
12,2017-09-22,2017-12-21,"WPC","Kambi","GIRAFFE",0,"dgraze",4.98554180722892
15,2018-01-18,2018-04-18,"WPC","Kambi","ELEPHANT",14.2222222222222,"dcount",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","ELEPHANT",14.2222222222222,"ddrink",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","ELEPHANT",14.2222222222222,"dgraze",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","BUFFALO",0,"dcount",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","BUFFALO",0,"ddrink",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","BUFFALO",0,"dgraze",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","CATTLE",115.555555555556,"dcount",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","CATTLE",115.555555555556,"ddrink",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","CATTLE",115.555555555556,"dgraze",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","ZEBRA",2.75,"dcount",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","ZEBRA",2.75,"ddrink",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","ZEBRA",2.75,"dgraze",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","IMPALA",0.55,"dcount",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","IMPALA",0.55,"ddrink",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","IMPALA",0.55,"dgraze",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","GIRAFFE",0,"dcount",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","GIRAFFE",0,"ddrink",NA
15,2018-01-18,2018-04-18,"WPC","Kambi","GIRAFFE",0,"dgraze",NA
20,2018-06-29,2018-09-27,"WPC","Kambi","ELEPHANT",0,"dcount",149.054666666667
20,2018-06-29,2018-09-27,"WPC","Kambi","ELEPHANT",0,"ddrink",87.9666666666667
20,2018-06-29,2018-09-27,"WPC","Kambi","ELEPHANT",0,"dgraze",39.4722222222222
20,2018-06-29,2018-09-27,"WPC","Kambi","BUFFALO",0,"dcount",8.11111111111111
20,2018-06-29,2018-09-27,"WPC","Kambi","BUFFALO",0,"ddrink",5.40740777777778
20,2018-06-29,2018-09-27,"WPC","Kambi","BUFFALO",0,"dgraze",2.70370333333333
20,2018-06-29,2018-09-27,"WPC","Kambi","CATTLE",70.6666666666667,"dcount",35025.5573333333
20,2018-06-29,2018-09-27,"WPC","Kambi","CATTLE",70.6666666666667,"ddrink",12952.9537777778
20,2018-06-29,2018-09-27,"WPC","Kambi","CATTLE",70.6666666666667,"dgraze",11672.6605555556
20,2018-06-29,2018-09-27,"WPC","Kambi","ZEBRA",0,"dcount",0
20,2018-06-29,2018-09-27,"WPC","Kambi","ZEBRA",0,"ddrink",0
20,2018-06-29,2018-09-27,"WPC","Kambi","ZEBRA",0,"dgraze",0
20,2018-06-29,2018-09-27,"WPC","Kambi","IMPALA",0,"dcount",1597.47217777778
20,2018-06-29,2018-09-27,"WPC","Kambi","IMPALA",0,"ddrink",274.781292222222
20,2018-06-29,2018-09-27,"WPC","Kambi","IMPALA",0,"dgraze",249.048144444444
20,2018-06-29,2018-09-27,"WPC","Kambi","GIRAFFE",0,"dcount",0
20,2018-06-29,2018-09-27,"WPC","Kambi","GIRAFFE",0,"ddrink",0
20,2018-06-29,2018-09-27,"WPC","Kambi","GIRAFFE",0,"dgraze",0
21,2018-08-15,2018-11-13,"WPC","Kambi","ELEPHANT",4.44444444444444,"dcount",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","ELEPHANT",4.44444444444444,"ddrink",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","ELEPHANT",4.44444444444444,"dgraze",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","BUFFALO",0,"dcount",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","BUFFALO",0,"ddrink",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","BUFFALO",0,"dgraze",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","CATTLE",45.3333333333333,"dcount",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","CATTLE",45.3333333333333,"ddrink",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","CATTLE",45.3333333333333,"dgraze",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","ZEBRA",0,"dcount",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","ZEBRA",0,"ddrink",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","ZEBRA",0,"dgraze",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","IMPALA",0.011,"dcount",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","IMPALA",0.011,"ddrink",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","IMPALA",0.011,"dgraze",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","GIRAFFE",0,"dcount",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","GIRAFFE",0,"ddrink",NA
21,2018-08-15,2018-11-13,"WPC","Kambi","GIRAFFE",0,"dgraze",NA
0,2016-09-20,2016-12-19,"WPC","Oscar","ELEPHANT",42.6666666666667,"dcount",4435.08556428571
0,2016-09-20,2016-12-19,"WPC","Oscar","ELEPHANT",42.6666666666667,"ddrink",2693.76886428571
0,2016-09-20,2016-12-19,"WPC","Oscar","ELEPHANT",42.6666666666667,"dgraze",670.048871428571
0,2016-09-20,2016-12-19,"WPC","Oscar","BUFFALO",53.3333333333333,"dcount",2819.22110714286
0,2016-09-20,2016-12-19,"WPC","Oscar","BUFFALO",53.3333333333333,"ddrink",1085.6904
0,2016-09-20,2016-12-19,"WPC","Oscar","BUFFALO",53.3333333333333,"dgraze",437.366721428571
0,2016-09-20,2016-12-19,"WPC","Oscar","CATTLE",0,"dcount",1817.78408214286
0,2016-09-20,2016-12-19,"WPC","Oscar","CATTLE",0,"ddrink",672.502764285714
0,2016-09-20,2016-12-19,"WPC","Oscar","CATTLE",0,"dgraze",402.693053928571
0,2016-09-20,2016-12-19,"WPC","Oscar","ZEBRA",10,"dcount",3248.35038214286
0,2016-09-20,2016-12-19,"WPC","Oscar","ZEBRA",10,"ddrink",1166.23696428571
0,2016-09-20,2016-12-19,"WPC","Oscar","ZEBRA",10,"dgraze",723.154715357143
0,2016-09-20,2016-12-19,"WPC","Oscar","IMPALA",5.214,"dcount",2315.41558214286
0,2016-09-20,2016-12-19,"WPC","Oscar","IMPALA",5.214,"ddrink",507.597171428571
0,2016-09-20,2016-12-19,"WPC","Oscar","IMPALA",5.214,"dgraze",377.046814285714
0,2016-09-20,2016-12-19,"WPC","Oscar","GIRAFFE",0.625,"dcount",736.073142857143
